Date,Store ID,Product ID,Demand,Sales_Qty,Missed_Qty,Ordered_Qty,Inventory_Level,Revenue,COGS,Cash_Purchase,OpEx_Holding,OpEx_Order,Cost_Stockout,Daily_Net_Profit,Seasonality,Promotion
2023-11-17,S004,P0013,91,91.0,0.0,0,92.0,1850.94,1295.658,0.0,0.8971890410958859,0.0,0.0,1850.042810958904,Autumn,0
2023-11-18,S004,P0013,126,126.0,0.0,185,28.0,2562.84,1793.9879999999998,2634.0299999999997,0.273057534246574,50.0,0.0,-121.46305753424622,Autumn,1
2023-11-19,S004,P0013,93,28.0,65.0,246,0.0,569.52,398.664,3502.548,0.0,50.0,1189.89,-4172.918,Autumn,0
2023-11-20,S004,P0013,33,33.0,0.0,62,152.0,671.22,469.854,882.756,1.4823123287671158,50.0,0.0,-263.018312328767,Autumn,1
2023-11-21,S004,P0013,104,104.0,0.0,62,294.0,2115.36,1480.752,882.756,2.8671041095890266,50.0,0.0,1179.7368958904112,Autumn,1
2023-11-22,S004,P0013,90,90.0,0.0,62,266.0,1830.6,1281.42,882.756,2.594046575342453,50.0,0.0,895.2499534246575,Autumn,0
2023-11-23,S004,P0013,122,122.0,0.0,62,206.0,2481.48,1737.036,882.756,2.008923287671223,50.0,0.0,1546.715076712329,Autumn,1
2023-11-24,S004,P0013,71,71.0,0.0,0,197.0,1444.14,1010.8979999999999,0.0,1.9211547945205383,0.0,0.0,1442.2188452054795,Autumn,0
2023-11-25,S004,P0013,82,82.0,0.0,123,177.0,1667.8799999999999,1167.516,1751.274,1.7261136986301284,50.0,0.0,-135.12011369863012,Autumn,1
2023-11-26,S004,P0013,50,50.0,0.0,123,127.0,1017.0,711.9,1751.274,1.2385109589041035,50.0,0.0,-785.5125109589039,Autumn,0
2023-11-27,S004,P0013,133,133.0,0.0,62,117.0,2705.22,1893.654,882.756,1.1409904109588984,50.0,0.0,1771.3230095890408,Autumn,0
2023-11-28,S004,P0013,89,89.0,0.0,123,151.0,1810.26,1267.182,1751.274,1.4725602739725954,50.0,0.0,7.5134397260274,Autumn,0
2023-11-29,S004,P0013,155,155.0,0.0,0,58.0,3152.7,2206.89,0.0,0.565619178082189,0.0,0.0,3152.1343808219176,Autumn,0
2023-11-30,S004,P0013,173,173.0,0.0,246,8.0,3518.82,2463.174,3502.548,0.078016438356164,50.0,0.0,-33.80601643835598,Autumn,0
2023-12-01,S004,P0013,112,8.0,104.0,246,0.0,162.72,113.904,3502.548,0.0,50.0,1903.824,-5293.651999999999,Winter,1
2023-12-02,S004,P0013,116,116.0,0.0,62,130.0,2359.44,1651.608,882.756,1.2677671232876648,50.0,0.0,1425.4162328767125,Winter,1
2023-12-03,S004,P0013,110,110.0,0.0,62,266.0,2237.4,1566.1799999999998,882.756,2.594046575342453,50.0,0.0,1302.0499534246578,Winter,0
2023-12-04,S004,P0013,112,112.0,0.0,62,216.0,2278.08,1594.656,882.756,2.1064438356164277,50.0,0.0,1343.2175561643835,Winter,1
2023-12-05,S004,P0013,196,196.0,0.0,246,82.0,3986.64,2790.648,3502.548,0.7996684931506809,50.0,0.0,433.2923315068492,Winter,1
2023-12-06,S004,P0013,120,120.0,0.0,62,24.0,2440.8,1708.56,882.756,0.23404931506849197,50.0,0.0,1507.8099506849317,Winter,1
2023-12-07,S004,P0013,165,165.0,0.0,185,105.0,3356.1,2349.27,2634.0299999999997,1.0239657534246525,50.0,0.0,671.0460342465753,Winter,0
2023-12-08,S004,P0013,85,85.0,0.0,62,82.0,1728.9,1210.23,882.756,0.7996684931506809,50.0,0.0,795.3443315068495,Winter,0
2023-12-09,S004,P0013,127,127.0,0.0,185,140.0,2583.18,1808.2259999999999,2634.0299999999997,1.3652876712328699,50.0,0.0,-102.215287671233,Winter,0
2023-12-10,S004,P0013,79,79.0,0.0,62,123.0,1606.86,1124.802,882.756,1.1995027397260214,50.0,0.0,672.904497260274,Winter,0
2023-12-11,S004,P0013,128,128.0,0.0,62,180.0,2603.52,1822.464,882.756,1.7553698630136898,50.0,0.0,1669.0086301369863,Winter,0
2023-12-12,S004,P0013,157,157.0,0.0,123,85.0,3193.38,2235.366,1751.274,0.8289246575342425,50.0,0.0,1391.2770753424659,Winter,0
2023-12-13,S004,P0013,194,147.0,47.0,246,0.0,2989.98,2092.986,3502.548,0.0,50.0,860.3820000000001,-1422.9500000000003,Winter,1
2023-12-14,S004,P0013,186,123.0,63.0,62,0.0,2501.82,1751.274,882.756,0.0,50.0,1153.278,415.78600000000006,Winter,0
2023-12-15,S004,P0013,117,117.0,0.0,123,129.0,2379.78,1665.846,1751.274,1.2580150684931444,50.0,0.0,577.2479849315071,Winter,0
2023-12-16,S004,P0013,4,4.0,0.0,123,187.0,81.36,56.952,1751.274,1.8236342465753335,50.0,0.0,-1721.7376342465752,Winter,0
2023-12-17,S004,P0013,176,176.0,0.0,62,134.0,3579.84,2505.888,882.756,1.306775342465747,50.0,0.0,2645.7772246575346,Winter,1
2023-12-18,S004,P0013,131,131.0,0.0,123,126.0,2664.54,1865.1779999999999,1751.274,1.228758904109583,50.0,0.0,862.0372410958905,Winter,0
2023-12-19,S004,P0013,77,77.0,0.0,123,111.0,1566.18,1096.326,1751.274,1.0824780821917754,50.0,0.0,-236.17647808219158,Winter,0
2023-12-20,S004,P0013,148,148.0,0.0,62,86.0,3010.32,2107.224,882.756,0.838676712328763,50.0,0.0,2076.7253232876715,Winter,1
2023-12-21,S004,P0013,148,148.0,0.0,0,61.0,3010.32,2107.224,0.0,0.5948753424657505,0.0,0.0,3009.7251246575343,Winter,0
2023-12-22,S004,P0013,118,118.0,0.0,246,5.0,2400.12,1680.0839999999998,3502.548,0.0487602739726025,50.0,0.0,-1152.4767602739726,Winter,1
2023-12-23,S004,P0013,182,5.0,177.0,123,0.0,101.7,71.19,1751.274,0.0,50.0,3240.1620000000003,-4939.736,Winter,0
2023-12-24,S004,P0013,130,130.0,0.0,62,116.0,2644.2,1850.94,882.756,1.131238356164378,50.0,0.0,1710.3127616438355,Winter,0
2023-12-25,S004,P0013,83,83.0,0.0,123,156.0,1688.22,1181.754,1751.274,1.5213205479451979,50.0,0.0,-114.57532054794501,Winter,0
2023-12-26,S004,P0013,96,96.0,0.0,185,122.0,1952.6399999999999,1366.848,2634.0299999999997,1.189750684931501,50.0,0.0,-732.5797506849312,Winter,0
2023-12-27,S004,P0013,86,86.0,0.0,62,159.0,1749.24,1224.4679999999998,882.756,1.5505767123287595,50.0,0.0,814.9334232876713,Winter,1
2023-12-28,S004,P0013,48,48.0,0.0,62,296.0,976.3199999999999,683.424,882.756,2.886608219178068,50.0,0.0,40.67739178082195,Winter,0
2023-12-29,S004,P0013,94,94.0,0.0,62,264.0,1911.96,1338.3719999999998,882.756,2.574542465753412,50.0,0.0,976.6294575342466,Winter,0
2023-12-30,S004,P0013,62,62.0,0.0,62,264.0,1261.08,882.756,882.756,2.574542465753412,50.0,0.0,325.7494575342465,Winter,0
2023-12-31,S004,P0013,47,47.0,0.0,62,279.0,955.98,669.1859999999999,882.756,2.7208232876712195,50.0,0.0,20.50317671232881,Winter,0
2024-01-01,S004,P0013,116,116.0,0.0,62,225.0,2359.44,1651.608,882.756,2.1942123287671125,50.0,0.0,1424.489787671233,Winter,0
2024-01-02,S004,P0013,105,105.0,0.0,62,182.0,2135.7,1494.99,882.756,1.774873972602731,50.0,0.0,1201.1691260273972,Winter,1
2024-01-03,S004,P0013,87,87.0,0.0,123,157.0,1769.58,1238.706,1751.274,1.5310726027397183,50.0,0.0,-33.2250726027396,Winter,0
2024-01-04,S004,P0013,45,45.0,0.0,185,174.0,915.3,640.71,2634.0299999999997,1.6968575342465668,50.0,0.0,-1770.4268575342464,Winter,0
2024-01-05,S004,P0013,114,114.0,0.0,62,183.0,2318.7599999999998,1623.132,882.756,1.7846260273972514,50.0,0.0,1384.2193739726026,Winter,1
2024-01-06,S004,P0013,67,67.0,0.0,62,301.0,1362.78,953.9459999999999,882.756,2.9353684931506705,50.0,0.0,427.0886315068493,Winter,0
2024-01-07,S004,P0013,89,89.0,0.0,62,274.0,1810.26,1267.182,882.756,2.672063013698617,50.0,0.0,874.8319369863015,Winter,1
2024-01-08,S004,P0013,87,87.0,0.0,62,249.0,1769.58,1238.706,882.756,2.4282616438356044,50.0,0.0,834.3957383561643,Winter,0
2024-01-09,S004,P0013,111,111.0,0.0,62,200.0,2257.74,1580.418,882.756,1.9504109589040999,50.0,0.0,1323.0335890410956,Winter,1
2024-01-10,S004,P0013,161,161.0,0.0,246,101.0,3274.74,2292.3179999999998,3502.548,0.9849575342465704,50.0,0.0,-278.7929575342464,Winter,1
2024-01-11,S004,P0013,144,144.0,0.0,62,19.0,2928.96,2050.272,882.756,0.18528904109588948,50.0,0.0,1996.0187109589042,Winter,0
2024-01-12,S004,P0013,76,76.0,0.0,185,189.0,1545.84,1082.088,2634.0299999999997,1.8431383561643744,50.0,0.0,-1140.033138356164,Winter,0
2024-01-13,S004,P0013,85,85.0,0.0,62,166.0,1728.9,1210.23,882.756,1.618841095890403,50.0,0.0,794.5251589041097,Winter,0
2024-01-14,S004,P0013,101,101.0,0.0,62,250.0,2054.34,1438.038,882.756,2.4380136986301246,50.0,0.0,1119.1459863013702,Winter,0
2024-01-15,S004,P0013,59,59.0,0.0,62,253.0,1200.06,840.0419999999999,882.756,2.4672698630136862,50.0,0.0,264.83673013698626,Winter,0
2024-01-16,S004,P0013,122,122.0,0.0,62,193.0,2481.48,1737.036,882.756,1.8821465753424564,50.0,0.0,1546.8418534246575,Winter,1
2024-01-17,S004,P0013,173,173.0,0.0,0,82.0,3518.82,2463.174,0.0,0.7996684931506809,0.0,0.0,3518.0203315068493,Winter,1
2024-01-18,S004,P0013,107,107.0,0.0,246,37.0,2176.38,1523.466,3502.548,0.3608260273972585,50.0,0.0,-1376.528826027397,Winter,0
2024-01-19,S004,P0013,55,37.0,18.0,0,0.0,752.58,526.806,0.0,0.0,0.0,329.50800000000004,423.072,Winter,0
2024-01-20,S004,P0013,143,143.0,0.0,123,103.0,2908.62,2036.0339999999999,1751.274,1.0044616438356115,50.0,0.0,1106.3415383561644,Winter,0
2024-01-21,S004,P0013,51,51.0,0.0,246,52.0,1037.34,726.1379999999999,3502.548,0.507106849315066,50.0,0.0,-2515.715106849315,Winter,0
2024-01-22,S004,P0013,158,158.0,0.0,62,17.0,3213.72,2249.604,882.756,0.16578493150684848,50.0,0.0,2280.798215068493,Winter,0
2024-01-23,S004,P0013,153,153.0,0.0,246,110.0,3112.02,2178.4139999999998,3502.548,1.072726027397255,50.0,0.0,-441.60072602739683,Winter,1
2024-01-24,S004,P0013,94,94.0,0.0,62,78.0,1911.96,1338.3719999999998,882.756,0.7606602739725989,50.0,0.0,978.4433397260275,Winter,0
2024-01-25,S004,P0013,212,212.0,0.0,62,112.0,4312.08,3018.456,882.756,1.092230136986296,50.0,0.0,3378.2317698630136,Winter,1
2024-01-26,S004,P0013,146,146.0,0.0,246,28.0,2969.64,2078.748,3502.548,0.273057534246574,50.0,0.0,-583.1810575342465,Winter,0
2024-01-27,S004,P0013,151,90.0,61.0,246,0.0,1830.6,1281.42,3502.548,0.0,50.0,1116.6660000000002,-2838.614,Winter,1
2024-01-28,S004,P0013,146,146.0,0.0,62,100.0,2969.64,2078.748,882.756,0.9752054794520499,50.0,0.0,2035.9087945205479,Winter,0
2024-01-29,S004,P0013,120,120.0,0.0,62,226.0,2440.8,1708.56,882.756,2.2039643835616327,50.0,0.0,1505.8400356164386,Winter,0
2024-01-30,S004,P0013,34,34.0,0.0,62,254.0,691.56,484.092,882.756,2.477021917808207,50.0,0.0,-243.67302191780823,Winter,0
2023-10-31,S004,P0014,90,90.0,0.0,75,132.38622754491018,14030.099999999999,9821.07,8184.225,9.894782403002214,50.0,0.0,5785.980217596996,Autumn,0
2023-11-01,S004,P0014,55,55.0,0.0,0,77.38622754491018,8573.949999999999,6001.765,0.0,5.783984457796736,0.0,0.0,8568.166015542201,Autumn,0
2023-11-02,S004,P0014,85,85.0,0.0,75,67.38622754491018,13250.65,9275.455,8184.225,5.036566649577558,50.0,0.0,5011.388433350423,Autumn,1
2023-11-03,S004,P0014,123,67.38622754491018,55.613772455089816,38,0.0,10504.839011976048,7353.387308383234,4146.674,0.0,50.0,7802.667889221556,-1494.502877245508,Autumn,1
2023-11-04,S004,P0014,144,75.0,69.0,112,0.0,11691.749999999998,8184.225,12221.776,0.0,50.0,9680.768999999998,-10260.795,Autumn,1
2023-11-05,S004,P0014,50,38.0,12.0,75,0.0,5923.82,4146.674,8184.225,0.0,50.0,1683.6119999999999,-3994.017,Autumn,1
2023-11-06,S004,P0014,70,70.0,0.0,112,42.0,10912.3,7638.610000000001,12221.776,3.139154794520548,50.0,0.0,-1362.615154794521,Autumn,0
2023-11-07,S004,P0014,83,83.0,0.0,75,34.0,12938.869999999999,9057.209,8184.225,2.5412205479452052,50.0,0.0,4702.103779452053,Autumn,0
2023-11-08,S004,P0014,94,94.0,0.0,38,52.0,14653.659999999998,10257.562,4146.674,3.886572602739726,50.0,0.0,10453.099427397257,Autumn,1
2023-11-09,S004,P0014,91,91.0,0.0,0,36.0,14185.989999999998,9930.193000000001,0.0,2.690704109589041,0.0,0.0,14183.299295890409,Autumn,0
2023-11-10,S004,P0014,133,74.0,59.0,112,0.0,11535.859999999999,8075.102000000001,12221.776,0.0,50.0,8277.759,-9013.675000000001,Autumn,1
2023-11-11,S004,P0014,144,0.0,144.0,112,0.0,0.0,0.0,12221.776,0.0,50.0,20203.343999999997,-32475.119999999995,Autumn,1
2023-11-12,S004,P0014,58,58.0,0.0,38,54.0,9041.619999999999,6329.134,4146.674,4.036056164383561,50.0,0.0,4840.909943835615,Autumn,1
2023-11-13,S004,P0014,49,49.0,0.0,0,117.0,7638.61,5347.027,0.0,8.744788356164383,0.0,0.0,7629.865211643835,Autumn,0
2023-11-14,S004,P0014,95,95.0,0.0,75,60.0,14809.55,10366.685000000001,8184.225,4.484506849315069,50.0,0.0,6570.840493150685,Autumn,1
2023-11-15,S004,P0014,134,60.0,74.0,38,0.0,9353.4,6547.38,4146.674,0.0,50.0,10382.274,-5225.548000000001,Autumn,1
2023-11-16,S004,P0014,51,51.0,0.0,149,24.0,7950.389999999999,5565.273,16259.327000000001,1.7938027397260274,50.0,0.0,-8360.730802739728,Autumn,0
2023-11-17,S004,P0014,105,62.0,43.0,75,0.0,9665.179999999998,6765.626,8184.225,0.0,50.0,6032.942999999999,-4601.988000000001,Autumn,0
2023-11-18,S004,P0014,102,102.0,0.0,75,47.0,15900.779999999999,11130.546,8184.225,3.5128636986301367,50.0,0.0,7663.042136301368,Autumn,0
2023-11-19,S004,P0014,62,62.0,0.0,0,60.0,9665.179999999998,6765.626,0.0,4.484506849315069,0.0,0.0,9660.695493150683,Autumn,0
2023-11-20,S004,P0014,51,51.0,0.0,0,84.0,7950.389999999999,5565.273,0.0,6.278309589041096,0.0,0.0,7944.1116904109585,Autumn,0
2023-11-21,S004,P0014,108,84.0,24.0,149,0.0,13094.759999999998,9166.332,16259.327000000001,0.0,50.0,3367.2239999999997,-6581.791000000001,Autumn,0
2023-11-22,S004,P0014,68,0.0,68.0,149,0.0,0.0,0.0,16259.327000000001,0.0,50.0,9540.467999999999,-25849.795,Autumn,0
2023-11-23,S004,P0014,55,55.0,0.0,75,94.0,8573.949999999999,6001.765,8184.225,7.025727397260273,50.0,0.0,332.69927260273835,Autumn,0
2023-11-24,S004,P0014,68,68.0,0.0,75,175.0,10600.519999999999,7420.3640000000005,8184.225,13.079811643835615,50.0,0.0,2353.215188356162,Autumn,0
2023-11-25,S004,P0014,57,57.0,0.0,75,193.0,8885.73,6220.011,8184.225,14.425163698630136,50.0,0.0,637.0798363013691,Autumn,0
2023-11-26,S004,P0014,54,54.0,0.0,75,214.0,8418.06,5892.642,8184.225,15.99474109589041,50.0,0.0,167.84025890410885,Autumn,0
2023-11-27,S004,P0014,68,68.0,0.0,75,221.0,10600.519999999999,7420.3640000000005,8184.225,16.517933561643837,50.0,0.0,2349.777066438355,Autumn,0
2023-11-28,S004,P0014,104,104.0,0.0,75,192.0,16212.559999999998,11348.792000000001,8184.225,14.35042191780822,50.0,0.0,7963.984578082189,Autumn,0
2023-11-29,S004,P0014,25,25.0,0.0,75,242.0,3897.2499999999995,2728.0750000000003,8184.225,18.087510958904108,50.0,0.0,-4355.062510958904,Autumn,0
2023-11-30,S004,P0014,97,97.0,0.0,75,220.0,15121.329999999998,10584.931,8184.225,16.443191780821916,50.0,0.0,6870.661808219176,Autumn,0
2023-12-01,S004,P0014,62,62.0,0.0,38,233.0,9665.179999999998,6765.626,4146.674,17.41483493150685,50.0,0.0,5451.091165068492,Winter,0
2023-12-02,S004,P0014,49,49.0,0.0,38,259.0,7638.61,5347.027,4146.674,19.358121232876712,50.0,0.0,3422.5778787671234,Winter,0
2023-12-03,S004,P0014,69,69.0,0.0,38,228.0,10756.41,7529.487,4146.674,17.041126027397258,50.0,0.0,6542.694873972602,Winter,1
2023-12-04,S004,P0014,102,102.0,0.0,38,164.0,15900.779999999999,11130.546,4146.674,12.25765205479452,50.0,0.0,11691.848347945204,Winter,0
2023-12-05,S004,P0014,59,59.0,0.0,38,143.0,9197.509999999998,6438.2570000000005,4146.674,10.688074657534246,50.0,0.0,4990.147925342464,Winter,0
2023-12-06,S004,P0014,24,24.0,0.0,38,157.0,3741.3599999999997,2618.952,4146.674,11.734459589041096,50.0,0.0,-467.04845958904116,Winter,0
2023-12-07,S004,P0014,54,54.0,0.0,38,141.0,8418.06,5892.642,4146.674,10.53859109589041,50.0,0.0,4210.847408904109,Winter,0
2023-12-08,S004,P0014,66,66.0,0.0,38,113.0,10288.74,7202.118,4146.674,8.445821232876712,50.0,0.0,6083.620178767123,Winter,0
2023-12-09,S004,P0014,137,137.0,0.0,0,14.0,21356.929999999997,14949.851,0.0,1.0463849315068492,0.0,0.0,21355.88361506849,Winter,1
2023-12-10,S004,P0014,66,52.0,14.0,149,0.0,8106.279999999999,5674.396000000001,16259.327000000001,0.0,50.0,1964.214,-10167.261000000002,Winter,1
2023-12-11,S004,P0014,82,0.0,82.0,112,0.0,0.0,0.0,12221.776,0.0,50.0,11504.681999999999,-23776.458,Winter,1
2023-12-12,S004,P0014,65,65.0,0.0,38,84.0,10132.849999999999,7092.995,4146.674,6.278309589041096,50.0,0.0,5929.897690410958,Winter,1
2023-12-13,S004,P0014,87,87.0,0.0,38,109.0,13562.429999999998,9493.701000000001,4146.674,8.146854109589041,50.0,0.0,9357.609145890408,Winter,0
2023-12-14,S004,P0014,92,92.0,0.0,0,55.0,14341.88,10039.316,0.0,4.110797945205479,0.0,0.0,14337.769202054793,Winter,1
2023-12-15,S004,P0014,41,41.0,0.0,112,52.0,6391.49,4474.043000000001,12221.776,3.886572602739726,50.0,0.0,-5884.17257260274,Winter,0
2023-12-16,S004,P0014,177,52.0,125.0,0,0.0,8106.279999999999,5674.396000000001,0.0,0.0,0.0,17537.625,-9431.345000000001,Winter,1
2023-12-17,S004,P0014,43,43.0,0.0,149,69.0,6703.2699999999995,4692.289,16259.327000000001,5.157182876712328,50.0,0.0,-9611.214182876713,Winter,0
2023-12-18,S004,P0014,49,49.0,0.0,38,20.0,7638.61,5347.027,4146.674,1.494835616438356,50.0,0.0,3440.441164383561,Winter,0
2023-12-19,S004,P0014,53,53.0,0.0,0,116.0,8262.17,5783.519,0.0,8.670046575342466,0.0,0.0,8253.499953424658,Winter,0
2023-12-20,S004,P0014,71,71.0,0.0,112,83.0,11068.189999999999,7747.733,12221.776,6.203567808219177,50.0,0.0,-1209.7895678082205,Winter,0
2023-12-21,S004,P0014,107,83.0,24.0,0,0.0,12938.869999999999,9057.209,0.0,0.0,0.0,3367.2239999999997,9571.645999999999,Winter,1
2023-12-22,S004,P0014,44,44.0,0.0,149,68.0,6859.16,4801.412,16259.327000000001,5.0824410958904105,50.0,0.0,-9455.249441095892,Winter,0
2023-12-23,S004,P0014,89,68.0,21.0,38,0.0,10600.519999999999,7420.3640000000005,4146.674,0.0,50.0,2946.321,3457.5249999999987,Winter,1
2023-12-24,S004,P0014,149,149.0,0.0,0,0.0,23227.609999999997,16259.327000000001,0.0,0.0,0.0,0.0,23227.609999999997,Winter,1
2023-12-25,S004,P0014,72,38.0,34.0,112,0.0,5923.82,4146.674,12221.776,0.0,50.0,4770.2339999999995,-11118.189999999999,Winter,0
2023-12-26,S004,P0014,41,0.0,41.0,149,0.0,0.0,0.0,16259.327000000001,0.0,50.0,5752.340999999999,-22061.668,Winter,0
2023-12-27,S004,P0014,17,17.0,0.0,38,95.0,2650.1299999999997,1855.0910000000001,4146.674,7.100469178082191,50.0,0.0,-1553.644469178082,Winter,0
2023-12-28,S004,P0014,37,37.0,0.0,38,207.0,5767.929999999999,4037.5510000000004,4146.674,15.471548630136986,50.0,0.0,1555.7844513698628,Winter,0
2023-12-29,S004,P0014,29,29.0,0.0,38,216.0,4520.8099999999995,3164.567,4146.674,16.144224657534245,50.0,0.0,307.9917753424652,Winter,0
2023-12-30,S004,P0014,36,36.0,0.0,38,218.0,5612.039999999999,3928.4280000000003,4146.674,16.293708219178082,50.0,0.0,1399.0722917808207,Winter,0
2023-12-31,S004,P0014,27,27.0,0.0,38,229.0,4209.03,2946.321,4146.674,17.11586780821918,50.0,0.0,-4.7598678082194965,Winter,0
2024-01-01,S004,P0014,64,64.0,0.0,38,203.0,9976.96,6983.872,4146.674,15.172581506849314,50.0,0.0,5765.11341849315,Winter,1
2024-01-02,S004,P0014,15,15.0,0.0,38,226.0,2338.35,1636.845,4146.674,16.891642465753424,50.0,0.0,-1875.2156424657537,Winter,0
2024-01-03,S004,P0014,57,57.0,0.0,38,207.0,8885.73,6220.011,4146.674,15.471548630136986,50.0,0.0,4673.584451369863,Winter,0
2024-01-04,S004,P0014,42,42.0,0.0,38,203.0,6547.379999999999,4583.166,4146.674,15.172581506849314,50.0,0.0,2335.53341849315,Winter,0
2024-01-05,S004,P0014,43,43.0,0.0,38,198.0,6703.2699999999995,4692.289,4146.674,14.798872602739726,50.0,0.0,2491.79712739726,Winter,1
2024-01-06,S004,P0014,51,51.0,0.0,38,185.0,7950.389999999999,5565.273,4146.674,13.827229452054794,50.0,0.0,3739.8887705479447,Winter,0
2024-01-07,S004,P0014,30,30.0,0.0,38,193.0,4676.7,3273.69,4146.674,14.425163698630136,50.0,0.0,465.6008363013698,Winter,0
2024-01-08,S004,P0014,32,32.0,0.0,38,199.0,4988.48,3491.936,4146.674,14.873614383561643,50.0,0.0,776.9323856164383,Winter,0
2024-01-09,S004,P0014,74,74.0,0.0,38,163.0,11535.859999999999,8075.102000000001,4146.674,12.182910273972603,50.0,0.0,7327.003089726026,Winter,1
2024-01-10,S004,P0014,69,69.0,0.0,38,132.0,10756.41,7529.487,4146.674,9.86591506849315,50.0,0.0,6549.870084931506,Winter,0
2024-01-11,S004,P0014,101,101.0,0.0,38,69.0,15744.89,11021.423,4146.674,5.157182876712328,50.0,0.0,11543.058817123288,Winter,0
2024-01-12,S004,P0014,86,86.0,0.0,0,21.0,13406.539999999999,9384.578,0.0,1.569577397260274,0.0,0.0,13404.970422602739,Winter,0
2024-01-13,S004,P0014,117,59.0,58.0,112,0.0,9197.509999999998,6438.2570000000005,12221.776,0.0,50.0,8137.458,-11211.724000000002,Winter,0
2024-01-14,S004,P0014,104,0.0,104.0,149,0.0,0.0,0.0,16259.327000000001,0.0,50.0,14591.303999999998,-30900.631,Winter,0
2024-01-15,S004,P0014,54,54.0,0.0,38,58.0,8418.06,5892.642,4146.674,4.335023287671233,50.0,0.0,4217.0509767123285,Winter,0
2024-01-16,S004,P0014,108,108.0,0.0,38,99.0,16836.12,11785.284,4146.674,7.399436301369863,50.0,0.0,12632.04656369863,Winter,1
2024-01-17,S004,P0014,70,70.0,0.0,112,67.0,10912.3,7638.610000000001,12221.776,5.007699315068493,50.0,0.0,-1364.4836993150693,Winter,0
2024-01-18,S004,P0014,82,82.0,0.0,38,23.0,12782.98,8948.086000000001,4146.674,1.7190609589041095,50.0,0.0,8584.586939041095,Winter,1
2024-01-19,S004,P0014,78,78.0,0.0,0,57.0,12159.419999999998,8511.594000000001,0.0,4.2602815068493145,0.0,0.0,12155.159718493149,Winter,1
2024-01-20,S004,P0014,110,95.0,15.0,75,0.0,14809.55,10366.685000000001,8184.225,0.0,50.0,2104.515,4470.8099999999995,Winter,1
2024-01-21,S004,P0014,110,0.0,110.0,149,0.0,0.0,0.0,16259.327000000001,0.0,50.0,15433.109999999999,-31742.436999999998,Winter,1
2024-01-22,S004,P0014,103,75.0,28.0,38,0.0,11691.749999999998,8184.225,4146.674,0.0,50.0,3928.428,3566.6479999999983,Winter,1
2024-01-23,S004,P0014,90,90.0,0.0,112,59.0,14030.099999999999,9821.07,12221.776,4.409765068493151,50.0,0.0,1753.9142349315061,Winter,0
2024-01-24,S004,P0014,65,65.0,0.0,38,32.0,10132.849999999999,7092.995,4146.674,2.3917369863013698,50.0,0.0,5933.7842630136975,Winter,0
2024-01-25,S004,P0014,57,57.0,0.0,112,87.0,8885.73,6220.011,12221.776,6.502534931506849,50.0,0.0,-3392.5485349315077,Winter,0
2024-01-26,S004,P0014,85,85.0,0.0,38,40.0,13250.65,9275.455,4146.674,2.989671232876712,50.0,0.0,9050.986328767123,Winter,0
2024-01-27,S004,P0014,112,112.0,0.0,0,40.0,17459.68,12221.776,0.0,2.989671232876712,0.0,0.0,17456.690328767123,Winter,1
2024-01-28,S004,P0014,126,78.0,48.0,149,0.0,12159.419999999998,8511.594000000001,16259.327000000001,0.0,50.0,6734.447999999999,-10884.355000000003,Winter,0
2024-01-29,S004,P0014,83,0.0,83.0,112,0.0,0.0,0.0,12221.776,0.0,50.0,11644.982999999998,-23916.759,Winter,0
2024-01-30,S004,P0014,39,39.0,0.0,38,110.0,6079.709999999999,4255.7970000000005,4146.674,8.221595890410958,50.0,0.0,1874.8144041095884,Winter,0
2023-10-31,S004,P0015,86,86.0,0.0,0,136.37275449101796,7738.280000000001,5416.795999999999,0.0,5.883270078336469,0.0,0.0,7732.396729921664,Autumn,0
2023-11-01,S004,P0015,80,80.0,0.0,0,56.37275449101796,7198.400000000001,5038.88,0.0,2.4319824071035976,0.0,0.0,7195.968017592897,Autumn,1
2023-11-02,S004,P0015,106,56.37275449101796,49.62724550898204,112,0.0,5072.420449101796,3550.694314371257,7054.432,0.0,50.0,4018.9135958083853,-6050.925146706589,Autumn,1
2023-11-03,S004,P0015,69,0.0,69.0,149,0.0,0.0,0.0,9384.913999999999,0.0,50.0,5587.758000000002,-15022.672,Autumn,0
2023-11-04,S004,P0015,19,19.0,0.0,0,93.0,1709.6200000000001,1196.734,0.0,4.012121917808214,0.0,0.0,1705.607878082192,Autumn,0
2023-11-05,S004,P0015,94,94.0,0.0,0,148.0,8458.12,5920.683999999999,0.0,6.384882191780814,0.0,0.0,8451.73511780822,Autumn,0
2023-11-06,S004,P0015,81,81.0,0.0,0,67.0,7288.38,5101.866,0.0,2.8904534246575304,0.0,0.0,7285.4895465753425,Autumn,0
2023-11-07,S004,P0015,49,49.0,0.0,112,18.0,4409.02,3086.314,7054.432,0.7765397260273963,50.0,0.0,-2696.1885397260266,Autumn,0
2023-11-08,S004,P0015,93,18.0,75.0,149,0.0,1619.64,1133.748,9384.913999999999,0.0,50.0,6073.650000000002,-13888.924000000003,Autumn,0
2023-11-09,S004,P0015,67,67.0,0.0,0,45.0,6028.66,4220.062,0.0,1.9413493150684906,0.0,0.0,6026.718650684931,Autumn,0
2023-11-10,S004,P0015,66,66.0,0.0,0,128.0,5938.68,4157.076,0.0,5.5220602739725955,0.0,0.0,5933.1579397260275,Autumn,0
