Date,Store ID,Product ID,Actual_Demand,Sales_Qty,Missed_Qty,Ordered_Qty,Inventory_Level,Revenue,COGS,Cash_Purchase,OpEx_Holding,OpEx_Order,Cost_Stockout,Daily_Net_Profit
2023-11-04,S005,P0004,112,112.0,0.0,123,99.9625748502994,860.16,602.112,661.2479999999999,0.36808137150356646,50.0,0.0,148.5439186284965
2023-11-05,S005,P0004,141,141.0,0.0,123,81.9625748502994,1082.8799999999999,758.016,661.2479999999999,0.30180191944877227,50.0,0.0,371.3301980805512
2023-11-06,S005,P0004,62,62.0,0.0,123,142.9625748502994,476.15999999999997,333.31199999999995,661.2479999999999,0.5264156180789081,50.0,0.0,-235.61441561807885
2023-11-07,S005,P0004,129,129.0,0.0,61,136.9625748502994,990.7199999999999,693.5039999999999,327.936,0.5043224673939768,50.0,0.0,612.279677532606
2023-11-08,S005,P0004,141,141.0,0.0,185,118.9625748502994,1082.8799999999999,758.016,994.56,0.43804301533918255,50.0,0.0,37.88195698466075
2023-11-09,S005,P0004,78,78.0,0.0,61,101.9625748502994,599.04,419.328,327.936,0.3754457550652103,50.0,0.0,220.7285542449348
2023-11-10,S005,P0004,132,132.0,0.0,61,154.9625748502994,1013.76,709.632,327.936,0.5706019194487709,50.0,0.0,635.2533980805513
2023-11-11,S005,P0004,146,146.0,0.0,123,69.9625748502994,1121.28,784.896,661.2479999999999,0.2576156180789094,50.0,0.0,409.7743843819211
2023-11-12,S005,P0004,92,92.0,0.0,185,38.962574850299404,706.56,494.5919999999999,994.56,0.14346767287343054,50.0,0.0,-338.1434676728734
2023-11-13,S005,P0004,116,116.0,0.0,61,45.962574850299404,890.88,623.616,327.936,0.16924301533918384,50.0,0.0,512.7747569846608
2023-11-14,S005,P0004,115,115.0,0.0,123,115.9625748502994,883.1999999999999,618.2399999999999,661.2479999999999,0.4269964399967169,50.0,0.0,171.52500356000326
2023-11-15,S005,P0004,82,82.0,0.0,185,94.9625748502994,629.76,440.83199999999994,994.56,0.34967041259945697,50.0,0.0,-415.14967041259956
2023-11-16,S005,P0004,140,140.0,0.0,61,77.9625748502994,1075.2,752.6399999999999,327.936,0.28707315232548464,50.0,0.0,696.9769268476746
2023-11-17,S005,P0004,103,103.0,0.0,123,159.9625748502994,791.04,553.728,661.2479999999999,0.5890128783528805,50.0,0.0,79.2029871216472
2023-11-18,S005,P0004,142,142.0,0.0,123,78.9625748502994,1090.56,763.3919999999999,661.2479999999999,0.29075534410630655,50.0,0.0,379.0212446558937
2023-11-19,S005,P0004,233,201.9625748502994,31.037425149700596,123,0.0,1551.0725748502994,1085.7508023952096,661.2479999999999,0.0,50.0,214.53068263473054,625.2938922155689
2023-11-20,S005,P0004,72,72.0,0.0,185,51.0,552.96,387.07199999999995,994.56,0.18779178082191691,50.0,0.0,-491.78779178082186
2023-11-21,S005,P0004,194,174.0,20.0,61,0.0,1336.32,935.4239999999999,327.936,0.0,50.0,138.24,820.144
2023-11-22,S005,P0004,65,65.0,0.0,185,120.0,499.2,349.43999999999994,994.56,0.441863013698628,50.0,0.0,-545.8018630136985
2023-11-23,S005,P0004,113,113.0,0.0,61,68.0,867.8399999999999,607.4879999999999,327.936,0.2503890410958892,50.0,0.0,489.65361095890404
2023-11-24,S005,P0004,177,177.0,0.0,185,76.0,1359.36,951.5519999999999,994.56,0.27984657534246443,50.0,0.0,314.52015342465734
2023-11-25,S005,P0004,102,102.0,0.0,123,35.0,783.36,548.352,661.2479999999999,0.12887671232876652,50.0,0.0,71.98312328767133
2023-11-26,S005,P0004,183,183.0,0.0,123,37.0,1405.44,983.8079999999999,661.2479999999999,0.1362410958904103,50.0,0.0,694.0557589041097
2023-11-27,S005,P0004,124,124.0,0.0,123,36.0,952.3199999999999,666.6239999999999,661.2479999999999,0.1325589041095884,50.0,0.0,240.9394410958904
2023-11-28,S005,P0004,157,157.0,0.0,123,2.0,1205.76,844.0319999999999,661.2479999999999,0.0073643835616438,50.0,0.0,494.50463561643846
2023-11-29,S005,P0004,120,120.0,0.0,185,5.0,921.5999999999999,645.1199999999999,994.56,0.0184109589041095,50.0,0.0,-122.97841095890408
2023-11-30,S005,P0004,98,98.0,0.0,185,30.0,752.64,526.848,994.56,0.110465753424657,50.0,0.0,-292.03046575342466
2023-12-01,S005,P0004,115,115.0,0.0,61,100.0,883.1999999999999,618.2399999999999,327.936,0.36821917808219,50.0,0.0,504.89578082191775
2023-12-02,S005,P0004,123,123.0,0.0,123,162.0,944.64,661.2479999999999,661.2479999999999,0.5965150684931478,50.0,0.0,232.79548493150685
2023-12-03,S005,P0004,137,137.0,0.0,123,86.0,1052.1599999999999,736.512,661.2479999999999,0.3166684931506834,50.0,0.0,340.5953315068492
2023-12-04,S005,P0004,93,93.0,0.0,123,116.0,714.24,499.96799999999996,661.2479999999999,0.42713424657534044,50.0,0.0,2.564865753424783
2023-12-05,S005,P0004,117,117.0,0.0,61,122.0,898.56,628.992,327.936,0.44922739726027183,50.0,0.0,520.1747726027397
2023-12-06,S005,P0004,208,208.0,0.0,185,37.0,1597.44,1118.2079999999999,994.56,0.1362410958904103,50.0,0.0,552.7437589041097
2023-12-07,S005,P0004,100,98.0,2.0,123,0.0,752.64,526.848,661.2479999999999,0.0,50.0,13.824000000000002,27.568000000000097
2023-12-08,S005,P0004,123,123.0,0.0,185,62.0,944.64,661.2479999999999,994.56,0.22829589041095782,50.0,0.0,-100.14829589041108
2023-12-09,S005,P0004,60,60.0,0.0,61,125.0,460.79999999999995,322.55999999999995,327.936,0.4602739726027375,50.0,0.0,82.40372602739723
2023-12-10,S005,P0004,68,68.0,0.0,61,242.0,522.24,365.568,327.936,0.8910904109588998,50.0,0.0,143.41290958904113
2023-12-11,S005,P0004,140,140.0,0.0,61,163.0,1075.2,752.6399999999999,327.936,0.6001972602739697,50.0,0.0,696.6638027397262
2023-12-12,S005,P0004,71,71.0,0.0,123,153.0,545.28,381.69599999999997,661.2479999999999,0.5633753424657507,50.0,0.0,-166.5313753424657
2023-12-13,S005,P0004,149,149.0,0.0,123,65.0,1144.32,801.0239999999999,661.2479999999999,0.23934246575342352,50.0,0.0,432.83265753424655
2023-12-14,S005,P0004,198,188.0,10.0,185,0.0,1443.84,1010.6879999999999,994.56,0.0,50.0,69.12,330.1600000000001
2023-12-15,S005,P0004,105,105.0,0.0,185,18.0,806.4,564.4799999999999,994.56,0.0662794520547942,50.0,0.0,-238.22627945205488
2023-12-16,S005,P0004,122,122.0,0.0,61,81.0,936.9599999999999,655.872,327.936,0.2982575342465739,50.0,0.0,558.7257424657533
2023-12-17,S005,P0004,34,34.0,0.0,123,232.0,261.12,182.784,661.2479999999999,0.8542684931506809,50.0,0.0,-450.9822684931506
2023-12-18,S005,P0004,109,109.0,0.0,61,184.0,837.12,585.9839999999999,327.936,0.6775232876712296,50.0,0.0,458.5064767123288
2023-12-19,S005,P0004,134,134.0,0.0,61,173.0,1029.12,720.3839999999999,327.936,0.6370191780821888,50.0,0.0,650.5469808219177
2023-12-20,S005,P0004,166,166.0,0.0,123,68.0,1274.8799999999999,892.4159999999999,661.2479999999999,0.2503890410958892,50.0,0.0,563.381610958904
2023-12-21,S005,P0004,148,129.0,19.0,185,0.0,990.7199999999999,693.5039999999999,994.56,0.0,50.0,131.328,-185.168
2023-12-22,S005,P0004,250,123.0,127.0,185,0.0,944.64,661.2479999999999,994.56,0.0,50.0,877.8240000000001,-977.744
2023-12-23,S005,P0004,93,93.0,0.0,61,92.0,714.24,499.96799999999996,327.936,0.3387616438356148,50.0,0.0,335.96523835616443
2023-12-24,S005,P0004,252,252.0,0.0,123,25.0,1935.36,1354.752,661.2479999999999,0.0920547945205475,50.0,0.0,1224.0199452054794
2023-12-25,S005,P0004,113,86.0,27.0,247,0.0,660.48,462.33599999999996,1327.8719999999998,0.0,50.0,186.62400000000002,-904.0159999999998
2023-12-26,S005,P0004,116,116.0,0.0,61,7.0,890.88,623.616,327.936,0.0257753424657533,50.0,0.0,512.9182246575342
2023-12-27,S005,P0004,73,73.0,0.0,185,181.0,560.64,392.448,994.56,0.6664767123287639,50.0,0.0,-484.5864767123288
2023-12-28,S005,P0004,140,140.0,0.0,61,102.0,1075.2,752.6399999999999,327.936,0.37558356164383383,50.0,0.0,696.8884164383562
2023-12-29,S005,P0004,37,37.0,0.0,61,250.0,284.15999999999997,198.91199999999998,327.936,0.920547945205475,50.0,0.0,-94.69654794520551
2023-12-30,S005,P0004,51,51.0,0.0,61,260.0,391.68,274.176,327.936,0.9573698630136941,50.0,0.0,12.786630136986332
2023-12-31,S005,P0004,101,101.0,0.0,61,220.0,775.68,542.976,327.936,0.8100821917808181,50.0,0.0,396.9339178082192
2024-01-01,S005,P0004,67,67.0,0.0,123,214.0,514.56,360.19199999999995,661.2479999999999,0.7879890410958866,50.0,0.0,-197.4759890410959
2024-01-02,S005,P0004,81,81.0,0.0,61,194.0,622.0799999999999,435.45599999999996,327.936,0.7143452054794487,50.0,0.0,243.4296547945205
2024-01-03,S005,P0004,100,100.0,0.0,61,217.0,768.0,537.5999999999999,327.936,0.7990356164383523,50.0,0.0,389.2649643835617
2024-01-04,S005,P0004,30,30.0,0.0,123,248.0,230.39999999999998,161.27999999999997,661.2479999999999,0.9131835616438313,50.0,0.0,-481.76118356164375
2024-01-05,S005,P0004,116,116.0,0.0,61,193.0,890.88,623.616,327.936,0.7106630136986267,50.0,0.0,512.2333369863013
2024-01-06,S005,P0004,81,81.0,0.0,61,235.0,622.0799999999999,435.45599999999996,327.936,0.8653150684931465,50.0,0.0,243.2786849315068
2024-01-07,S005,P0004,73,73.0,0.0,61,223.0,560.64,392.448,327.936,0.8211287671232838,50.0,0.0,181.8828712328767
2024-01-08,S005,P0004,133,133.0,0.0,123,151.0,1021.4399999999999,715.0079999999999,661.2479999999999,0.5560109589041069,50.0,0.0,309.63598904109585
2024-01-09,S005,P0004,38,38.0,0.0,123,174.0,291.84,204.28799999999998,661.2479999999999,0.6407013698630106,50.0,0.0,-420.04870136986295
2024-01-10,S005,P0004,68,68.0,0.0,61,229.0,522.24,365.568,327.936,0.8432219178082152,50.0,0.0,143.46077808219184
2024-01-11,S005,P0004,152,152.0,0.0,61,200.0,1167.36,817.1519999999999,327.936,0.73643835616438,50.0,0.0,788.6875616438356
2024-01-12,S005,P0004,204,204.0,0.0,123,57.0,1566.72,1096.704,661.2479999999999,0.2098849315068483,50.0,0.0,855.2621150684932
2024-01-13,S005,P0004,141,118.0,23.0,185,0.0,906.24,634.3679999999999,994.56,0.0,50.0,158.97600000000003,-297.29600000000005
2024-01-14,S005,P0004,122,122.0,0.0,185,1.0,936.9599999999999,655.872,994.56,0.0036821917808219,50.0,0.0,-107.60368219178088
2024-01-15,S005,P0004,156,156.0,0.0,61,30.0,1198.08,838.656,327.936,0.110465753424657,50.0,0.0,820.0335342465753
2024-01-16,S005,P0004,176,176.0,0.0,123,39.0,1351.6799999999998,946.1759999999999,661.2479999999999,0.1436054794520541,50.0,0.0,640.2883945205479
2024-01-17,S005,P0004,125,100.0,25.0,185,0.0,768.0,537.5999999999999,994.56,0.0,50.0,172.8,-449.3599999999999
2024-01-18,S005,P0004,108,108.0,0.0,185,15.0,829.4399999999999,580.608,994.56,0.0552328767123285,50.0,0.0,-215.17523287671236
2024-01-19,S005,P0004,86,86.0,0.0,61,114.0,660.48,462.33599999999996,327.936,0.4197698630136966,50.0,0.0,282.12423013698634
2024-01-20,S005,P0004,158,158.0,0.0,61,141.0,1213.44,849.4079999999999,327.936,0.5191890410958879,50.0,0.0,834.9848109589042
2024-01-21,S005,P0004,139,139.0,0.0,185,63.0,1067.52,747.2639999999999,994.56,0.2319780821917797,50.0,0.0,22.72802191780829
2024-01-22,S005,P0004,144,124.0,20.0,185,0.0,952.3199999999999,666.6239999999999,994.56,0.0,50.0,138.24,-230.48000000000002
2024-01-23,S005,P0004,146,146.0,0.0,61,39.0,1121.28,784.896,327.936,0.1436054794520541,50.0,0.0,743.2003945205479
2024-01-24,S005,P0004,145,145.0,0.0,123,79.0,1113.6,779.5199999999999,661.2479999999999,0.2908931506849301,50.0,0.0,402.061106849315
2024-01-25,S005,P0004,143,140.0,3.0,185,0.0,1075.2,752.6399999999999,994.56,0.0,50.0,20.736000000000004,9.903999999999996
2024-01-26,S005,P0004,167,123.0,44.0,185,0.0,944.64,661.2479999999999,994.56,0.0,50.0,304.12800000000004,-404.0480000000001
2024-01-27,S005,P0004,69,69.0,0.0,61,116.0,529.92,370.94399999999996,327.936,0.42713424657534044,50.0,0.0,151.55686575342463
2024-01-28,S005,P0004,147,147.0,0.0,61,154.0,1128.96,790.2719999999999,327.936,0.5670575342465727,50.0,0.0,750.4569424657534
2024-01-29,S005,P0004,87,87.0,0.0,123,128.0,668.16,467.71199999999993,661.2479999999999,0.4713205479452032,50.0,0.0,-43.55932054794516
2024-01-30,S005,P0004,115,115.0,0.0,185,74.0,883.1999999999999,618.2399999999999,994.56,0.2724821917808206,50.0,0.0,-161.63248219178092
2023-10-31,S005,P0005,106,106.0,0.0,0,253.92365269461078,1701.3000000000002,1190.9099999999999,0.0,1.9539946835780355,0.0,0.0,1699.3460053164222
2023-11-01,S005,P0005,115,115.0,0.0,119,138.92365269461078,1845.75,1292.0249999999999,1336.965,1.0690460534410555,50.0,0.0,457.715953946559
2023-11-02,S005,P0005,78,78.0,0.0,119,60.92365269461078,1251.9,876.3299999999999,1336.965,0.46882002604379946,50.0,0.0,-135.5338200260437
2023-11-03,S005,P0005,95,95.0,0.0,119,84.92365269461078,1524.75,1067.325,1336.965,0.6535049575506475,50.0,0.0,137.1314950424494
2023-11-04,S005,P0005,135,135.0,0.0,119,68.92365269461078,2166.75,1516.725,1336.965,0.5303816698794155,50.0,0.0,779.2546183301206
2023-11-05,S005,P0005,147,147.0,0.0,119,40.92365269461078,2359.35,1651.5449999999998,1336.965,0.31491591645475947,50.0,0.0,972.0700840835452
2023-11-06,S005,P0005,103,103.0,0.0,119,56.92365269461078,1653.15,1157.205,1336.965,0.43803920412599145,50.0,0.0,265.7469607958742
2023-11-07,S005,P0005,135,135.0,0.0,119,40.92365269461078,2166.75,1516.725,1336.965,0.31491591645475947,50.0,0.0,779.4700840835453
2023-11-08,S005,P0005,102,102.0,0.0,119,57.92365269461078,1637.1000000000001,1145.97,1336.965,0.44573440960544347,50.0,0.0,249.68926559039483
2023-11-09,S005,P0005,139,139.0,0.0,119,37.92365269461078,2230.9500000000003,1561.665,1336.965,0.2918303000164035,50.0,0.0,843.6931696999839
2023-11-10,S005,P0005,88,88.0,0.0,119,68.92365269461078,1412.4,988.68,1336.965,0.5303816698794155,50.0,0.0,24.904618330120684
2023-11-11,S005,P0005,42,42.0,0.0,119,145.92365269461078,674.1,471.87,1336.965,1.1229124917972195,50.0,0.0,-713.9879124917971
2023-11-12,S005,P0005,102,102.0,0.0,0,162.92365269461078,1637.1000000000001,1145.97,0.0,1.2537309849479035,0.0,0.0,1635.8462690150523
2023-11-13,S005,P0005,189,189.0,0.0,119,92.92365269461078,3033.4500000000003,2123.415,1336.965,0.7150666013862634,50.0,0.0,1645.769933398614
2023-11-14,S005,P0005,165,92.92365269461078,72.07634730538922,239,0.0,1491.424625748503,1043.9972380239521,2685.165,0.0,50.0,1041.1428368263475,-2284.883211077845
2023-11-15,S005,P0005,83,83.0,0.0,0,36.0,1332.15,932.505,0.0,0.277027397260272,0.0,0.0,1331.8729726027398
2023-11-16,S005,P0005,117,117.0,0.0,119,158.0,1877.8500000000001,1314.495,1336.965,1.215842465753416,50.0,0.0,489.6691575342468
2023-11-17,S005,P0005,149,149.0,0.0,119,9.0,2391.4500000000003,1674.0149999999999,1336.965,0.069256849315068,50.0,0.0,1004.4157431506853
2023-11-18,S005,P0005,93,93.0,0.0,119,35.0,1492.65,1044.855,1336.965,0.26933219178082,50.0,0.0,105.41566780821927
2023-11-19,S005,P0005,155,154.0,1.0,119,0.0,2471.7000000000003,1730.1899999999998,1336.965,0.0,50.0,14.445000000000004,1070.2900000000004
2023-11-20,S005,P0005,136,119.0,17.0,179,0.0,1909.95,1336.965,2011.0649999999998,0.0,50.0,245.56500000000005,-396.6799999999996
2023-11-21,S005,P0005,146,119.0,27.0,119,0.0,1909.95,1336.965,1336.965,0.0,50.0,390.0150000000001,132.97000000000003
2023-11-22,S005,P0005,79,79.0,0.0,119,100.0,1267.95,887.5649999999999,1336.965,0.7695205479452,50.0,0.0,-119.78452054794502
2023-11-23,S005,P0005,176,176.0,0.0,0,43.0,2824.8,1977.36,0.0,0.330893835616436,0.0,0.0,2824.469106164384
2023-11-24,S005,P0005,160,160.0,0.0,179,2.0,2568.0,1797.6,2011.0649999999998,0.015390410958904,50.0,0.0,506.9196095890411
2023-11-25,S005,P0005,146,2.0,144.0,239,0.0,32.1,22.47,2685.165,0.0,50.0,2080.0800000000004,-4783.145
2023-11-26,S005,P0005,158,158.0,0.0,0,21.0,2535.9,1775.1299999999999,0.0,0.161599315068492,0.0,0.0,2535.7384006849315
2023-11-27,S005,P0005,236,236.0,0.0,119,24.0,3787.8,2651.46,1336.965,0.184684931506848,50.0,0.0,2400.6503150684935
2023-11-28,S005,P0005,128,24.0,104.0,239,0.0,385.20000000000005,269.64,2685.165,0.0,50.0,1502.2800000000004,-3852.245000000001
2023-11-29,S005,P0005,96,96.0,0.0,0,23.0,1540.8000000000002,1078.56,0.0,0.176989726027396,0.0,0.0,1540.6230102739728
2023-11-30,S005,P0005,115,115.0,0.0,119,147.0,1845.75,1292.0249999999999,1336.965,1.131195205479444,50.0,0.0,457.65380479452074
2023-12-01,S005,P0005,123,123.0,0.0,119,24.0,1974.15,1381.905,1336.965,0.184684931506848,50.0,0.0,587.0003150684934
2023-12-02,S005,P0005,140,140.0,0.0,119,3.0,2247.0,1572.8999999999999,1336.965,0.023085616438356,50.0,0.0,860.0119143835618
2023-12-03,S005,P0005,107,107.0,0.0,119,15.0,1717.3500000000001,1202.145,1336.965,0.11542808219178,50.0,0.0,330.26957191780843
2023-12-04,S005,P0005,61,61.0,0.0,119,73.0,979.0500000000001,685.3349999999999,1336.965,0.561749999999996,50.0,0.0,-408.4767499999999
2023-12-05,S005,P0005,118,118.0,0.0,119,74.0,1893.9,1325.73,1336.965,0.569445205479448,50.0,0.0,506.3655547945207
2023-12-06,S005,P0005,186,186.0,0.0,119,7.0,2985.3,2089.71,1336.965,0.053866438356164,50.0,0.0,1598.281133561644
2023-12-07,S005,P0005,120,120.0,0.0,119,6.0,1926.0,1348.1999999999998,1336.965,0.046171232876712,50.0,0.0,538.9888287671233
2023-12-08,S005,P0005,178,125.0,53.0,119,0.0,2006.25,1404.375,1336.965,0.0,50.0,765.5850000000002,-146.30000000000018
2023-12-09,S005,P0005,55,55.0,0.0,179,64.0,882.75,617.925,2011.0649999999998,0.492493150684928,50.0,0.0,-1178.8074931506844
2023-12-10,S005,P0005,51,51.0,0.0,0,132.0,818.5500000000001,572.985,0.0,1.015767123287664,0.0,0.0,817.5342328767124
2023-12-11,S005,P0005,58,58.0,0.0,119,253.0,930.9000000000001,651.63,1336.965,1.946886986301356,50.0,0.0,-458.0118869863011
2023-12-12,S005,P0005,187,187.0,0.0,0,66.0,3001.35,2100.9449999999997,0.0,0.507883561643832,0.0,0.0,3000.8421164383562
2023-12-13,S005,P0005,112,112.0,0.0,239,73.0,1797.6000000000001,1258.32,2685.165,0.561749999999996,50.0,0.0,-938.1267499999997
2023-12-14,S005,P0005,129,73.0,56.0,119,0.0,1171.65,820.155,1336.965,0.0,50.0,808.9200000000002,-1024.2350000000001
2023-12-15,S005,P0005,93,93.0,0.0,0,146.0,1492.65,1044.855,0.0,1.123499999999992,0.0,0.0,1491.5265000000002
2023-12-16,S005,P0005,148,148.0,0.0,119,117.0,2375.4,1662.78,1336.965,0.900339041095884,50.0,0.0,987.5346609589044
2023-12-17,S005,P0005,116,116.0,0.0,179,1.0,1861.8000000000002,1303.26,2011.0649999999998,0.007695205479452,50.0,0.0,-199.27269520547907
2023-12-18,S005,P0005,98,98.0,0.0,119,22.0,1572.9,1101.03,1336.965,0.169294520547944,50.0,0.0,185.7657054794522
2023-12-19,S005,P0005,109,109.0,0.0,119,92.0,1749.45,1224.615,1336.965,0.707958904109584,50.0,0.0,361.7770410958906
2023-12-20,S005,P0005,124,124.0,0.0,119,87.0,1990.2,1393.1399999999999,1336.965,0.669482876712324,50.0,0.0,602.5655171232877
2023-12-21,S005,P0005,135,135.0,0.0,119,71.0,2166.75,1516.725,1336.965,0.5463595890410919,50.0,0.0,779.2386404109591
2023-12-22,S005,P0005,177,177.0,0.0,119,13.0,2840.85,1988.5949999999998,1336.965,0.100037671232876,50.0,0.0,1453.784962328767
2023-12-23,S005,P0005,107,107.0,0.0,119,25.0,1717.3500000000001,1202.145,1336.965,0.1923801369863,50.0,0.0,330.192619863014
2023-12-24,S005,P0005,114,114.0,0.0,119,30.0,1829.7,1280.79,1336.965,0.23085616438356,50.0,0.0,442.50414383561656
2023-12-25,S005,P0005,71,71.0,0.0,119,78.0,1139.55,797.685,1336.965,0.600226027397256,50.0,0.0,-248.01522602739715
2023-12-26,S005,P0005,118,118.0,0.0,119,79.0,1893.9,1325.73,1336.965,0.607921232876708,50.0,0.0,506.32707876712357
2023-12-27,S005,P0005,60,60.0,0.0,119,138.0,963.0,674.0999999999999,1336.965,1.061938356164376,50.0,0.0,-425.02693835616424
2023-12-28,S005,P0005,46,46.0,0.0,0,211.0,738.3000000000001,516.81,0.0,1.623688356164372,0.0,0.0,736.6763116438357
2023-12-29,S005,P0005,87,87.0,0.0,119,243.0,1396.3500000000001,977.4449999999999,1336.965,1.8699349315068359,50.0,0.0,7.5150650684934135
2023-12-30,S005,P0005,33,33.0,0.0,0,210.0,529.65,370.755,0.0,1.6159931506849199,0.0,0.0,528.034006849315
2023-12-31,S005,P0005,59,59.0,0.0,119,270.0,946.95,662.865,1336.965,2.0777054794520398,50.0,0.0,-442.092705479452
2024-01-01,S005,P0005,110,110.0,0.0,0,160.0,1765.5,1235.85,0.0,1.23123287671232,0.0,0.0,1764.2687671232877
2024-01-02,S005,P0005,75,75.0,0.0,119,204.0,1203.75,842.625,1336.965,1.569821917808208,50.0,0.0,-184.78482191780813
2024-01-03,S005,P0005,71,71.0,0.0,119,133.0,1139.55,797.685,1336.965,1.023462328767116,50.0,0.0,-248.43846232876717
2024-01-04,S005,P0005,99,99.0,0.0,0,153.0,1588.95,1112.2649999999999,0.0,1.177366438356156,0.0,0.0,1587.772633561644
2024-01-05,S005,P0005,69,69.0,0.0,119,203.0,1107.45,775.2149999999999,1336.965,1.5621267123287559,50.0,0.0,-281.07712671232866
2024-01-06,S005,P0005,45,45.0,0.0,119,158.0,722.25,505.575,1336.965,1.215842465753416,50.0,0.0,-665.9308424657534
2024-01-07,S005,P0005,83,83.0,0.0,0,194.0,1332.15,932.505,0.0,1.492869863013688,0.0,0.0,1330.6571301369863
2024-01-08,S005,P0005,113,113.0,0.0,119,200.0,1813.65,1269.5549999999998,1336.965,1.5390410958904,50.0,0.0,425.1459589041099
2024-01-09,S005,P0005,130,130.0,0.0,119,70.0,2086.5,1460.55,1336.965,0.53866438356164,50.0,0.0,698.9963356164385
2024-01-10,S005,P0005,163,163.0,0.0,119,26.0,2616.15,1831.3049999999998,1336.965,0.200075342465752,50.0,0.0,1228.9849246575345
2024-01-11,S005,P0005,85,85.0,0.0,119,60.0,1364.25,954.9749999999999,1336.965,0.46171232876712,50.0,0.0,-23.176712328767053
2024-01-12,S005,P0005,123,123.0,0.0,119,56.0,1974.15,1381.905,1336.965,0.430931506849312,50.0,0.0,586.754068493151
2024-01-13,S005,P0005,95,95.0,0.0,119,80.0,1524.75,1067.325,1336.965,0.61561643835616,50.0,0.0,137.16938356164383
2024-01-14,S005,P0005,149,149.0,0.0,119,50.0,2391.4500000000003,1674.0149999999999,1336.965,0.3847602739726,50.0,0.0,1004.1002397260277
2024-01-15,S005,P0005,104,104.0,0.0,119,65.0,1669.2,1168.44,1336.965,0.50018835616438,50.0,0.0,281.73481164383566
2024-01-16,S005,P0005,149,149.0,0.0,119,35.0,2391.4500000000003,1674.0149999999999,1336.965,0.26933219178082,50.0,0.0,1004.2156678082195
2024-01-17,S005,P0005,114,114.0,0.0,119,40.0,1829.7,1280.79,1336.965,0.30780821917808,50.0,0.0,442.4271917808221
2024-01-18,S005,P0005,115,115.0,0.0,119,44.0,1845.75,1292.0249999999999,1336.965,0.338589041095888,50.0,0.0,458.44641095890415
2024-01-19,S005,P0005,141,141.0,0.0,119,22.0,2263.05,1584.135,1336.965,0.169294520547944,50.0,0.0,875.9157054794523
2024-01-20,S005,P0005,192,141.0,51.0,119,0.0,2263.05,1584.135,1336.965,0.0,50.0,736.6950000000002,139.39000000000033
2024-01-21,S005,P0005,196,119.0,77.0,179,0.0,1909.95,1336.965,2011.0649999999998,0.0,50.0,1112.2650000000003,-1263.3799999999999
2024-01-22,S005,P0005,133,119.0,14.0,119,0.0,1909.95,1336.965,1336.965,0.0,50.0,202.23000000000005,320.7550000000001
2024-01-23,S005,P0005,108,108.0,0.0,119,71.0,1733.4,1213.3799999999999,1336.965,0.5463595890410919,50.0,0.0,345.88864041095917
2024-01-24,S005,P0005,64,64.0,0.0,119,126.0,1027.2,719.04,1336.965,0.969595890410952,50.0,0.0,-360.7345958904109
2024-01-25,S005,P0005,145,145.0,0.0,0,100.0,2327.25,1629.0749999999998,0.0,0.7695205479452,0.0,0.0,2326.4804794520546
2024-01-26,S005,P0005,248,219.0,29.0,179,0.0,3514.9500000000003,2460.4649999999997,2011.0649999999998,0.0,50.0,418.9050000000001,1034.9800000000005
2024-01-27,S005,P0005,111,0.0,111.0,239,0.0,0.0,0.0,2685.165,0.0,50.0,1603.3950000000004,-4338.56
2024-01-28,S005,P0005,98,98.0,0.0,0,81.0,1572.9,1101.03,0.0,0.623311643835612,0.0,0.0,1572.2766883561644
2024-01-29,S005,P0005,164,164.0,0.0,119,156.0,2632.2000000000003,1842.54,1336.965,1.200452054794512,50.0,0.0,1244.0345479452058
2024-01-30,S005,P0005,113,113.0,0.0,119,43.0,1813.65,1269.5549999999998,1336.965,0.330893835616436,50.0,0.0,426.35410616438367
2023-10-31,S005,P0006,88,88.0,0.0,61,282.4820359281437,5218.84,3653.188,2532.3235,8.032067122262314,50.0,0.0,2628.484432877738
2023-11-01,S005,P0006,95,95.0,0.0,123,187.48203592814372,5633.975,3943.7825000000003,5106.1605,5.330846231851358,50.0,0.0,472.48365376814945
2023-11-02,S005,P0006,113,113.0,0.0,61,135.48203592814372,6701.465,4691.0255,2532.3235,3.8522832181527304,50.0,0.0,4115.289216781847
2023-11-03,S005,P0006,90,90.0,0.0,123,168.48203592814372,5337.45,3736.215,5106.1605,4.790602053769168,50.0,0.0,176.4988979462305
2023-11-04,S005,P0006,94,94.0,0.0,61,135.48203592814372,5574.67,3902.2690000000002,2532.3235,3.8522832181527304,50.0,0.0,2988.494216781847
2023-11-05,S005,P0006,50,50.0,0.0,123,208.48203592814372,2965.25,2075.675,5106.1605,5.927958218152727,50.0,0.0,-2196.8384582181525
2023-11-06,S005,P0006,159,159.0,0.0,61,110.48203592814372,9429.495,6600.6465,2532.3235,3.1414356154130054,50.0,0.0,6844.030064384588
2023-11-07,S005,P0006,46,46.0,0.0,123,187.48203592814372,2728.03,1909.621,5106.1605,5.330846231851358,50.0,0.0,-2433.4613462318507
2023-11-08,S005,P0006,130,130.0,0.0,61,118.48203592814372,7709.65,5396.755,2532.3235,3.368906848289717,50.0,0.0,5123.95759315171
2023-11-09,S005,P0006,172,172.0,0.0,123,69.48203592814372,10200.46,7140.322,5106.1605,1.9756455469198562,50.0,0.0,5042.32385445308
